clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,primera_vista,ultima_vista,veces_visto,dias_publicado,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,tiene_geo,dist_centro_km,zona_geo,densidad_1km,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoup:2712-766,inmoup,2712,766,https://inmoup.com.ar/2712-fanny-cruz-inmuebles/inmuebles/766/ficha/departamento-en-alquiler-en-olegario-v-andrade-111-5ta-secco-al-100,2026-09-22,2026-09-21 15:39:10,2026-09-22,2026-09-22,1,0,900000.0,ARS,10588.235294117649,85.0,85.0,2.0,2.0,3.0,,Alquiler,Excelente,,Capital,Mendoza,Olegario V Andrade 111 5ta - Secco al 100,-32.9018427,-68.8535708,True,1.4262200215681369,3.0,197.0,Si,,,,True,40000.0,True,,Fanny Cruz Inmuebles,Inmobiliaria,False,False,,"HERMOSO DEPARTAMENTO A ESTRENAR, TOTALMENTE AMOBLADO

Moderno y funcional departamento en planta baja, a estrenar y completamente amoblado, pensado para disfrutar de un espacio confortable y listo para habitar.

Cuenta con un amplio living comedor, cocina integrada con barra desayunadora, dos dormitorios con placares y dos baños completos, uno de ellos en suite.

El dormitorio principal dispone de cama Queen, mientras que el segundo dormitorio cuenta con dos camas individuales.

Además, posee balcón y cochera.

Una excelente opción para quienes buscan confort, diseño y practicidad, sin necesidad de realizar ninguna inversión adicional.",
inmoup:2712-755,inmoup,2712,755,https://inmoup.com.ar/2712-fanny-cruz-inmuebles/inmuebles/755/ficha/departamento-en-alquiler-en-dr-posse-esquina-dr-gainza,2026-09-22,2026-08-26 15:52:48,2026-09-07,2026-09-22,3,15,600000.0,ARS,8571.42857142857,70.0,70.0,2.0,2.0,1.0,,Alquiler,Excelente,3.0,Las Heras,Mendoza,DR. POSSE esquina DR. GAINZA,-32.862441,-68.8781232,True,4.365244100702594,0.0,41.0,Si,,,,True,40000.0,,,Fanny Cruz Inmuebles,Inmobiliaria,False,False,,"Excelente propiedad. A metros supermercado Atomo, Universidad Nacional de Cuyo.

Living comedor / cocina

2 dormitorios con placard.

Ante baño y baño completo.

Cochera.

Balcón a la calle. Segundo piso por escalera.

Totalmente equipado con cocina, termo tanque, estufa, cortinas black out, y apliques de luz led en todos los ambientes. 

SIN AMOBLAR | RECIÉN PINTADO",
inmoup:2712-754,inmoup,2712,754,https://inmoup.com.ar/2712-fanny-cruz-inmuebles/inmuebles/754/ficha/departamento-en-alquiler-en-condominios-dalvian,2026-09-22,2026-08-25 14:15:04,2026-09-07,2026-09-22,4,15,900000.0,ARS,15000.0,60.0,60.0,2.0,1.0,3.0,,Alquiler,Excelente,8.0,Capital,Mendoza,Condominios Dalvian,-32.873868,-68.88304,True,3.954438673919032,0.0,42.0,Si,,True,,True,420000.0,,,Fanny Cruz Inmuebles,Inmobiliaria,False,False,,"EXCELENTE DEPARTAMENTO EN PLANTA BAJA, RECIÉN PINTADO

Ubicado en el exclusivo Condominios Dalvian, esta propiedad se destaca por su comodidad, luminosidad y excelente estado de conservación.

Cuenta con un amplio living comedor, equipado con luminarias y cortinas en impecable estado. Dispone además de toilette de visitas y una cómoda cocina con abundante espacio de guardado y vistas a los jardines.

El dormitorio principal es amplio y confortable, posee equipo de aire acondicionado, vestidor y baño en suite completo.

La propiedad incluye cochera y calefacción central por losa radiante, brindando confort durante todo el año.

Además de los amenities propios del barrio, el edificio cuenta con piscina, gimnasio y servicio de conserjería las 24 horas, ofreciendo seguridad y calidad de vida en un entorno privilegiado.",
inmoup:270281-797,inmoup,270281,797,https://inmoup.com.ar/270281-byraices/inmuebles/797/ficha/departamento-en-alquiler-en-modesto-lima-0-terruar-apartments-wine-lujan-de-cuyo-chacras-de-coria-mendoza-argentina,2026-09-22,2026-09-15 11:07:24,2026-09-22,2026-09-22,1,0,900000.0,ARS,13846.153846153846,65.0,75.0,,2.0,1.0,,Alquiler,Excelente,,Lujan de Cuyo,Mendoza,"Modesto lima 0,  Terruar Apartments & Wine,  Luján de Cuyo,  Chacras de Coria,  Mendoza,  Argentina",-33.03256880000001,-68.8874374,True,16.23554864772612,4.0,73.0,Garage,,,False,True,126000.0,False,,Byraices,Inmobiliaria,False,False,,"By Raices ofrece en alquiler departamento planta baja en Terruar Apartments & Wine, Lujan de Cuyo, Mendoza.

Este exclusivo inmueble cuenta con 2 dormitorios, living y cocina comedor, baño completo, patio interno y cochera dentro de un complejo pensado para disfrutar: amplios espacios verdes, pileta, sectores de parrilla, SUM y una cava de vinos exclusiva que refleja la esencia de la zona. Próximamente, además, contará con gimnasio. Una propuesta ideal para quienes buscan mucho más que un departamento: buscan calidad de vida, tranquilidad y un entorno para disfrutar todos los días.

¡Tu consulta no molesta! Coordina visita
JULIETA GARCIA CCPIM 2009

By Raíces (bajo la sociedad Ditova SAS) no ejerce el corretaje inmobiliario. Cada oficina es de propiedad y gestión independiente. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y constitucionales, los agentes y gestores de By Raíces no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los corredores públicos inmobiliarios colegiados, cuyos datos se exhiben en cada publicación de propiedad objeto de comercialización.",
inmoup:270281-785,inmoup,270281,785,https://inmoup.com.ar/270281-byraices/inmuebles/785/ficha/departamento-en-alquiler-en-salta-1800-capital-ciudad-mendoza-argentina,2026-09-22,2026-09-08 19:13:35,2026-09-22,2026-09-22,1,0,650000.0,USD,6190.476190476191,105.0,105.0,5.0,3.0,2.0,,Alquiler,Excelente,40.0,Capital,Mendoza,"Salta 1800,  Capital,  Ciudad,  Mendoza,  Argentina",-32.8825214,-68.8338054,True,1.4497570563793711,3.0,179.0,Sin Cochera,,,,False,,False,,Byraices,Inmobiliaria,False,False,"precio parece de venta, no de alquiler","BY RAÍCES ofrece en alquiler amplio departamento en Salta y Córdoba – Ciudad de Mendoza Ubicado en una de las esquinas más estratégicas de la Ciudad de Mendoza, Salta y Córdoba, frente al Colegio Don Bosco. La propiedad se encuentra a minutos del microcentro y cuenta con excelente conectividad, gracias a las múltiples líneas de colectivo, cercanía a comercios, supermercados, bancos, colegios, centros de salud y una variada oferta gastronómica. Además, dispone de playas de estacionamiento con servicio las 24 horas a pocos metros. El departamento se encuentra renovándose especialmente los muebles de cocina, y será entregado en excelentes condiciones. Características de la propiedad: * 2 dormitorios con posibilidad de adaptar la distribución y obtener hasta 3 dormitorios. * Ambiente adicional en la terraza que puede utilizarse como dormitorio, escritorio o espacio multifunción. * 2 baños completos (uno de ellos ubicado en la terraza). * Amplio living. * Comedor independiente. * Cocina de generosas dimensiones, totalmente equipada. * Lavandería. * Amplia terraza, ideal para disfrutar al aire libre. * Balcón con vista hacia Calle Salta. Equipamiento: * Cocina instalada. * Termotanque. Información adicional: * Acceso al departamento por escalera. * No posee cochera propia. * Playas de estacionamiento con servicio las 24 horas a pocos metros. Una excelente opción para familias, estudiantes o profesionales que buscan amplitud, funcionalidad y una ubicación privilegiada en el corazón de la Ciudad de Mendoza. Consultanos para más información y coordiná tu visita
By Raices (bajo la sociedad Ditova SAS) NO ejerce el corretaje inmobiliario. Cada oficina es de propiedad y gestión independiente. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores de By Raices NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los corredores públicos inmobiliarios colegiados, cuyos datos se exhiben en cada publicación de propiedad objeto de comercialización.",
inmoup:270281-682,inmoup,270281,682,https://inmoup.com.ar/270281-byraices/inmuebles/682/ficha/departamento-en-alquiler-en-san-juan-1455-capital-ciudad-mendoza-argentina,2026-09-22,2026-07-29 13:35:09,2026-09-22,2026-09-22,1,0,600000.0,USD,13333.333333333334,45.0,45.0,,1.0,1.0,,Alquiler,Muy Bueno,,Capital,Mendoza,"SAN JUAN 1455,  Capital,  Ciudad,  Mendoza,  Argentina",-32.8866013,-68.8367737,True,0.9634887050316996,3.0,317.0,Sin Cochera,,,,True,35000.0,False,,Byraices,Inmobiliaria,False,False,"precio parece de venta, no de alquiler","ByRaíces alquila departamento de 1 dormitorio en Ciudad de Mendoza Ubicado sobre San Juan 1455, en una excelente zona de la Ciudad de Mendoza, este departamento ofrece una ubicación estratégica con rápido acceso a comercios, transporte público, centros educativos y servicios. La propiedad se encuentra en un 3.º piso, con acceso por ascensor y escalera, y cuenta con: 1 dormitorio con placard y ventilador de techo. Living-comedor amplio y luminoso. Cocina independiente. Lavandería. Baño completo. Calefactores. Aire acondicionado. Cocina instalada. Calefón. Todos los servicios. El edificio posee una terraza de uso común, actualmente en proceso de remodelación, con el objetivo de habilitarla para la próxima temporada de verano como un espacio ideal para reuniones y asados. Sin cochera. Expensas: $35.000 mensuales. Canon de alquiler: $600.000 mensuales. Una excelente opción para quienes buscan comodidad, una ubicación privilegiada y un departamento listo para habitar.
By Raices (bajo la sociedad Ditova SAS) NO ejerce el corretaje inmobiliario. Cada oficina es de propiedad y gestión independiente. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25.028, Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores de By Raices NO ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte de los corredores públicos inmobiliarios colegiados, cuyos datos se exhiben en cada publicación de propiedad objeto de comercialización.",
inmoup:2691-2128,inmoup,2691,2128,https://inmoup.com.ar/2691-nazar-propiedades/inmuebles/2128/ficha/departamento-en-alquiler-en-torres-agustinas-calle-yrigoyen-52-y-liniers-godoy-cruz-mendoza,2026-09-22,2026-09-09 21:11:50,2026-09-22,2026-09-22,1,0,2000000.0,ARS,16666.666666666668,120.0,120.0,6.0,3.0,3.0,,Alquiler,Excelente,15.0,Godoy Cruz,Mendoza,"Torres Agustinas, calle  YRIGOYEN 52 y LINIERS, GODOY CRUZ, MENDOZA",-32.9039818,-68.8437458,True,1.478243518282609,3.0,152.0,Garage Doble,,True,False,True,390000.0,True,,Nazar Propiedades,Inmobiliaria,False,False,,"NAZAR propiedades ALQUILA, departamento en TORRES AGUSTINAS, sobre calle Liniers, ubicado en la mejor zona de Godoy Cruz.

La propiedad se alquila amoblada cuenta con:
-Living Comedor amplio y luminoso
-Cocina con sector separado de lavandería
-Baño de visitas
-Tres habitaciones, dos con placares, una de ellas en suite con baño completo y vestidor
-Baño completo para las dos habitaciónes restantes.
-Dos Cocheras techadas
-Baulera

- calefacción por losa radiante
-splits
-cortinas
-luminarias

AMENITIES:
-Seguridad 24 hs,
- Pileta
- Gym
- Sauna
- Jacuzzi
-Sum

Próximo a una variedad de ofertas gastronómicas, tiendas y un agradable entorno.

CANON $2.000.000 INCREMENTO TRIMESTRAL ICL.

CONTACTANOS.",
inmoup:2691-2110,inmoup,2691,2110,https://inmoup.com.ar/2691-nazar-propiedades/inmuebles/2110/ficha/departamento-en-alquiler-en-villa-palmares-torre-eugenia-godoy-cruz-mendoza,2026-09-22,2026-07-29 11:16:29,2026-09-07,2026-09-22,3,15,1100000.0,ARS,20754.716981132075,53.0,60.0,2.0,1.0,1.0,,Alquiler,Excelente,15.0,Godoy Cruz,Mendoza,"Villa Palmares, Torre Eugenia, Godoy Cruz, Mendoza ",-32.953443,-68.8589095,True,7.072241105308353,5.0,31.0,Garage/Cochera,,True,,True,165000.0,True,,Nazar Propiedades,Inmobiliaria,False,False,,"NAZAR Propiedades, ALQUILA, hermoso departamento de Villa Palmares, Torre Eugenia, el departamento cuenta con cochera, cava, baulera.

Ingreso por ascensor. 

Living comedor que se extiende hacia un balcón corrido, ideal para disfrutar de la vista del lugar. 
Cocina s integrada al mismo por una barra desayunadora 
Placard para lavarropas
Dormitorio con placard
Baño completo. 

Contrato de 2 años y actualizaciones cuatrimestrales según el índice ICL.",
inmoup:2691-2098,inmoup,2691,2098,https://inmoup.com.ar/2691-nazar-propiedades/inmuebles/2098/ficha/departamento-en-alquiler-en-avenida-emilio-civit-quinta-seccion-5-a-seccion-residencial-sur-ciudad-de-mendoza,2026-09-22,2026-07-02 11:25:58,2026-09-22,2026-09-22,1,0,695000.0,ARS,7722.222222222223,90.0,100.0,5.0,3.0,2.0,,Alquiler,Excelente,40.0,Capital,Mendoza,"Avenida EMILIO CIVIT, QUINTA SECCION, 5.ª SECCIÓN RESIDENCIAL SUR, CIUDAD DE MENDOZA",-32.886973845447,-68.860043526489,True,1.396355778464435,3.0,150.0,Sin Cochera,,False,False,True,90000.0,True,Si,Nazar Propiedades,Inmobiliaria,False,False,,"NAZAR propiedades ALQUILA, hermoso departamento muy bien ubicado sobre calle Emilio Civit a solo unos pasos de los portones del Parque, en el corazón de la Quinta Sección con rápidos accesos al microcentro de la ciudad de Mendoza, al parque General San Martín

SUPERFICIE CUBIERTA: 85metros,55 decimetros cuadrados y una superficie cubierta comin de 18 metros 98 decimetros cuadrados. TOTAL de 99 metros 53 decimetros cuadrados

El departamento cuenta con:
- Cocina completa y lavanderia
- Living comedor amplio con gran ventanales.
- Tres dormitorios con placard 
- Baño completo
- Baño de visitas.

DETALLES: La propiedad es muy funcional, luminosa, no es frontal y tiene mucha luz gracias a los ventanales que encontramos en todos los ambientes que dan a un gran patio interno, todos los pisos son de parquet y sistema de calefaccion es por tiros balanceados

💡 SE PODRIA ACEPTAR MASCOTA PEQUEÑA
NO TIENE COCHERA

INCREMENTO: Contrato por dos años con aumentos cuatrimestrales por el índice ICL.

No dude en contactarnos para más información o para coordinar una visita. ¡Estamos a su disposición para ayudarlo a encontrar su hogar ideal!

Datos de la Propiedad",
inmoup:2691-2095,inmoup,2691,2095,https://inmoup.com.ar/2691-nazar-propiedades/inmuebles/2095/ficha/departamento-en-alquiler-en-barrio-rincones-de-boedo-lujan-de-cuyo-mendoza,2026-09-22,2026-06-25 12:30:36,2026-09-07,2026-09-22,3,15,1100000.0,ARS,18333.33333333333,60.0,60.0,,2.0,1.0,,Alquiler,Excelente,,Lujan de Cuyo,Mendoza,"Barrio RINCONES DE BOEDO, LUJAN DE CUYO, MENDOZA ",-32.9894086,-68.8255125,True,11.127019632159454,1.0,31.0,Garage/Cochera,,,,True,187000.0,True,,Nazar Propiedades,Inmobiliaria,False,False,,"NAZAR propiedades, ALQUILA, departamento en Rincones de Boedo, en la zona de Boedo y Vieytes, en Maipú. 

 Ubicación privilegiada con cercanias a Via Boedo, Club Liceo, Boedo Camp, Alamo, Jumbo Vista Pueblo. 

Posee control de ingreso y un moderno sum para eventos. 

Living Comedor integrado con la Cocina ( equipada con muebles completos, una isla, anafe, horno empotrado y extractor de aire, con espacio para lavarropas.) Dos dormitorios amplios con placares empotrados
Baño completo cuenta con todos los accesorios necesarios, incluido toallero, garantizando confort en cada detalle. 

La calefacción central por radiadores asegura un ambiente cálido y acogedor en todo momento. 
Las aberturas de aluminio con doble vidrio (DVH) 
 A estrenar y pet friendly. 

INCREMENTO CUATRIMESTRAL ICL. 
Contáctanos para más información con respecto a los requisitos y agenda una visita hoy mismo. ¡No dejes pasar esta alternativa única!",
inmoup:271307-6,inmoup,271307,6,https://inmoup.com.ar/271307-lafinur-apartment/inmuebles/6/ficha/departamento-en-alquiler-en-lafinur-1263,2026-09-22,2026-09-14 12:52:40,2026-09-22,2026-09-22,1,0,730000.0,ARS,8111.111111111111,90.0,110.0,2.0,1.0,1.0,,Alquiler,Excelente,1.0,Guaymallen,Mendoza,Lafinur 1263,-32.908442106297514,-68.82473344477464,True,2.7778894738119244,3.0,75.0,Sin Cochera,1.0,False,True,True,80000.0,False,Si,Lafinur Apartment,Inmobiliaria,False,False,,"Dueño alquila moderno departamento en 2do piso con un dormitorio y un baño. Es totalmente Eléctrico. Dentro de complejo cerrado, muy moderno y a estrenar. En zona segura y tranquila!

Cuenta con:
1 amplia habitación con placar de mdf y baño completo. 
Cocina comedor y 2 balcones.

Alarma y circuito cerrado de cámaras.

Todos ambientes cuentan con aire acondicionado frío/calor. En la cocina tiene artefacto de cocina eléctrica, heladera, cafetera eléctrica y extractor. Además de todos los utensilios de cocina como ser ollas, sartenes y bajilla. 
En todas las ventanas los barrales para sus cortinas de block out textil. En todos los habientes las luces dicroicas y lamparas. En baño los artefactos y accesorios.

El departamento es totalmente nuevo a estrenar tiene solo 1 año.
Apta hasta para 2 personas no se permiten mascotas.

El costo del agua e internet esta incluido en las expensas, junto con la luz de los espacios comunes, municipalidad, limpieza y mantenimiento. 

¡A solo 7' del centro de Mendoza, cerca de hipermercados, shopping malls "" La Barraca y ""Acceso Sur"" para explorar los caminos del vino y la montaña.
A 5 min de Hospital Italiano de Mendoza y Clínica de Cuyo.

Requisitos:
2 Garantes con Bono de sueldo o garante propietario
1 Mes de deposito
1 Mes de alquiler 
NO pedimos Mes de Comisión.

¡Listo para habitar!",
inmoup:2600-843,inmoup,2600,843,https://inmoup.com.ar/2600-aconcagua-propiedades/inmuebles/843/ficha/departamento-en-alquiler-en-paso-de-los-pato,2026-09-22,2026-08-05 00:00:00,2026-09-07,2026-09-22,3,15,600000.0,ARS,8571.42857142857,70.0,80.0,4.0,2.0,2.0,,Alquiler,,15.0,Maipu,Mendoza,Paso de los Pato,-32.94250345565411,-68.8131693005562,True,6.506168553894232,1.0,18.0,Sin Cochera,,,,,,,,ACONCAGUA Propiedades,Inmobiliaria,False,True,,"Alquiler de Duplex 2 Dormitorios en Bº 7 de Julio, Maipú

Ubicado en el Barrio 7 de Julio, Maipú, sobre calle Paso de los Patos, con rápido acceso a 9 de Julio y carril Sarmiento. Su ubicación permite estar cerca de comercios de cercanía, establecimientos educativos y transporte público.

Características principales:

- Superficie cubierta: 70 m²

- Superficie total: 80 m²

- Todos los servicios

- Living

- Cocina equipada con termotanque

- 2 dormitorios con placard

- 2 baños (baño de servicio en planta baja y baño principal en planta alta)

- Patio con churrasquera

- Luminarias instaladas

- Rejas en todas las aberturas

- Sin cochera
  
 
 

 
 
 
 XINTEL (INA-INA-177)",
inmoup:244568-223,inmoup,244568,223,https://inmoup.com.ar/244568-bridge-real-state/inmuebles/223/ficha/departamento-en-alquiler-en-san-martin-7915,2026-09-22,2026-08-20 11:22:21,2026-09-07,2026-09-22,3,15,600000.0,ARS,12000.0,50.0,50.0,2.0,1.0,1.0,,Alquiler,Excelente,,Lujan de Cuyo,Mendoza,San Martin 7915,,,False,,,,Garage/Cochera,1.0,False,False,True,20000.0,False,,Bridge Real State,Inmobiliaria,False,False,,"BRIDGE INMOBILIARIA ALQUILA, Departamento de 1 dormitorio, ante baño y baño, cocina comedor, el mismo se encuentra en Planta Baja, con cochera, en complejo privado, el mismo cuenta con churrasquera y lugar de esparcimieno, su consulta no molesta.

** NO MASCOTAS **

REQUISITOS: Solicitante y 2 Garantes con bono de sueldo que dupliquen el valor del alquiler.

VALORES: Mes de Alquiler, Mes de Comision y Mes de Deposito.",
inmoup:2600-798,inmoup,2600,798,https://inmoup.com.ar/2600-aconcagua-propiedades/inmuebles/798/ficha/departamento-en-alquiler-en-ozamis-100,2026-09-22,2026-03-03 00:00:00,2026-09-22,2026-09-22,1,0,900000.0,ARS,10000.0,90.0,110.0,3.0,2.0,2.0,,Alquiler,,,Maipu,Mendoza,Ozamis 100,-32.98573596759697,-68.79085063934328,True,11.735980715068148,1.0,27.0,Garage/Cochera,,,,,,,,ACONCAGUA Propiedades,Inmobiliaria,False,True,,"Alquiler de Departamento 2 Dormitorios en Maipu

Ubicación y entorno: Ubicado sobre calle Ozamis, en una zona estratégica de Maipú, con excelente accesibilidad y cercanía a comercios, servicios y principales vías de circulación.

Características principales:

- Superficie cubierta: 90 m²

- Superficie total: 110 m²

- Primer piso

- 2 dormitorios con placards

- 2 baños 

- Cocina equipada con artefacto de cocina y campana

- Living 

- Gran balcón

- Cochera para 1 vehículo con ingreso automatizado

- Ascensor

- Portero con visor

- Termotanque

- Todos los servicios

VALOR PUBLICADO + EXPENSAS
 
 
 
 XINTEL (INA-INA-105)",
inmoup:2489-335,inmoup,2489,335,https://inmoup.com.ar/2489-global-inmobiliaria/inmuebles/335/ficha/departamento-en-alquiler-en-j-aguirre,2026-09-22,2026-09-03 10:28:48,2026-09-07,2026-09-22,3,15,900000.0,ARS,8181.818181818182,110.0,0.0,6.0,3.0,3.0,,Alquiler,Excelente,,Lujan de Cuyo,Mendoza,J. Aguirre,-33.0341132,-68.8932961,True,16.540310026372524,4.0,52.0,Si,,,,,,True,,Global Inmobiliaria,Inmobiliaria,False,False,,"Ubicado en el departamento de Luján de Cuyo, este espacioso duplex de 110 m2 ofrece una combinación ideal de confort y funcionalidad. Con una disposición al frente y orientación este, este inmueble asegura una abundante entrada de luz natural durante todo el día, creando un ambiente cálido y acogedor.

La propiedad cuenta con un total de 6 ambientes, distribuidos en 3 dormitorios y 2 baños uno en suite, además de un toilette de cortesía. La cocina, el living comedor y el patio completan los espacios, ofreciendo áreas prácticas y versátiles para el día a día. Un detalle destacado es la calefacción central, que garantiza confort durante los meses más fríos.
El duplex ofrece dos espacios de estacionamiento descubiertos, facilitando el acceso y la movilidad para los residentes. Entre las comodidades adicionales, se permiten mascotas, un aspecto ideal para quienes buscan un hogar para toda la familia.

La propiedad se encuentra en un entorno tranquilo y seguro, perfecto para quienes desean disfrutar de la vida en Mendoza sin renunciar a la proximidad de servicios y comodidades urbanas.

Este duplex es una excelente oportunidad para quienes buscan un espacio luminoso y bien ubicado en una de las zonas más atractivas de Luján de Cuyo.

¡Contactanos para más información y coordinar una visita!",
inmoup:2489-323,inmoup,2489,323,https://inmoup.com.ar/2489-global-inmobiliaria/inmuebles/323/ficha/departamento-en-alquiler-en-bustamante-al-311,2026-09-22,2026-05-06 12:24:20,2026-09-22,2026-09-22,1,0,650000.0,ARS,10833.333333333334,60.0,0.0,4.0,2.0,2.0,,Alquiler,Muy Bueno,20.0,Lujan de Cuyo,Mendoza,Bustamante al 311,-33.0390472,-68.8775299,True,16.748014368414662,4.0,43.0,Si,,,,,,,,Global Inmobiliaria,Inmobiliaria,False,False,,"Departamento en Alquiler | Luján de Cuyo
Ubicado en calle Bustamante, este luminoso departamento de dos dormitorios ofrece una distribución cómoda e inteligente, ideal para quienes buscan calidad de vida en una de las zonas más tranquilas y consolidadas de Luján de Cuyo.

El departamento cuenta con:

- 2 dormitorios
- Living-comedor integrado con cocina
- 2 baños completos
- Cochera cubierta
- Acceso al piso por ascensor

Valor: $650.000/mes + expensas

¡Escribinos para mas información y coordinar una visita!",
inmoup:2471-723,inmoup,2471,723,https://inmoup.com.ar/2471-baccarelli-propiedades/inmuebles/723/ficha/departamento-en-alquiler-en-juan-f-cobos-1244-dorrego-mendoza,2026-09-22,2026-09-18 17:44:57,2026-09-22,2026-09-22,1,0,780000.0,ARS,11641.79104477612,67.0,81.0,3.0,2.0,1.0,,Alquiler,Muy Bueno,6.0,Guaymallen,Mendoza,"Juan F. Cobos 1244, Dorrego, Mendoza",-32.9084857,-68.8250817,True,2.7584180565101306,3.0,79.0,Garage/Cochera,1.0,False,,True,80000.0,False,Si,Baccarelli Propiedades,Inmobiliaria,False,False,,"DEPARTAMENTO EN ALQUILER EN DORREGO
DORMITORIOS 2
LIVING COMEDOR 1
COCINA 1
BALCÓN 1
COCHERA TECHADA 1
QUINCHO CON PARRILLA 2
ASCENSOR 1
CALEFACCIÓN POR LOSA RADIANTE
PORTÓN AUTOMÁTICO
EXPENSAS: 80.000
ACTUALIZACIÓN CADA 4 MESES ÍNDICE IPC",
inmoup:246511-1,inmoup,246511,1,https://inmoup.com.ar/246511-mariana/inmuebles/1/ficha/departamento-en-alquiler-en-santa-fe-119,2026-09-22,2026-07-24 18:06:49,2026-09-22,2026-09-22,1,0,550000.0,ARS,7857.142857142857,70.0,80.0,3.0,2.0,1.0,,Alquiler,Muy Bueno,,Capital,Mendoza,Santa fe 119,-32.8728563,-68.8331943,True,2.3166024049931613,0.0,134.0,Sin Cochera,,,False,False,,True,,Mariana,Inmobiliaria,False,False,,"Dueña alquila propiedad de 2 dormitorios, un baño, cocina comedor, lavadero, patio pequeño con churrasquera en santa fe y salta de ciudad. Son aproximadamente 80 metros cuadrados, en estos momentos estamos pintando la propiedad e instalando el gas, esperamos dejarla lista para agosto. Se aceptan mascotas. El valor es de 550.000, no tiene expensas, se aceptan mascotaa. Los requisitos son 3 garantes con bono o 2 con bono y 1 con propiedad o puede ser seguro de caucion.se pide mes de deposito y el mes cuando se mudan. Se firma contrato ante escribano.Dueña alquila propiedad de 2 dormitorios, lavadero, patio pequeño con churrasquera en santa fe y salta de ciudad.",
inmoup:246169-149,inmoup,246169,149,https://inmoup.com.ar/246169-country-roads-inmobiliaria/inmuebles/149/ficha/departamento-en-alquiler-en-carlos-pellegrini-y-o-higgins,2026-09-22,2026-09-15 21:56:07,2026-09-22,2026-09-22,1,0,700000.0,ARS,11666.666666666666,60.0,65.0,2.0,1.0,1.0,,Alquiler,Muy Bueno,,Godoy Cruz,Mendoza,Carlos Pellegrini y O'Higgins,-32.9084002587391,-68.8537737547699,True,2.093867208932497,3.0,163.0,Garage/Cochera,,,,True,48500.0,False,,Country Roads Inmobiliaria,Inmobiliaria,False,False,,"COUNTRY ROADS INMOBILIARIA ALQUILA

En el corazón de Godoy Cruz, se encuentra este encantador departamento en alquiler. Ubicado en un complejo en esquina en la intersección de las calles Pellegrini y O'Higgins, este luminoso departamento de un dormitorio se sitúa en el segundo piso, con acceso por escalera.

Al ingresar, te encuentras con un amplio living-comedor integrado con una moderna cocina equipada con desayunador, ideal para disfrutar de agradables momentos en compañía. El dormitorio principal, espacioso y luminoso, cuenta con un placard empotrado y acceso a un balcón que brinda una vista panorámica de la zona. Además, el departamento incluye un baño completo y una cochera individual para tu comodidad.

Con una superficie cubierta de 60m2 y una superficie total de 65m2, este hogar se encuentra en muy buen estado de conservación, listo para ser habitado. Las expensas mensuales ascienden a $48.500 e incluyen los servicios y mantenimiento del complejo.

Para alquilar esta propiedad, se requiere un inquilino con bono de sueldo o propiedad, así como dos garantes con la misma capacidad financiera. El contrato es por 2 años, con indexaciones trimestrales por IPC. El ingreso incluye el mes de alquiler, un depósito en moneda extranjera, los honorarios inmobiliarios correspondientes, el sellado del contrato y la certificación de firmas.

Además, el departamento cuenta con gran termotanque y cocina con 4 hornallas.
Se encuentra en un complejo que no acepta mascotas. 

No pierdas la oportunidad de vivir en este hermoso departamento en una ubicación privilegiada. ¡Contáctanos para coordinar una visita y conocer más detalles!",
